Fecha de operación; Precio ;;
19/7/2012; S/C ;;
20/7/2012; S/C ;;
23/7/2012; S/C ;;
24/7/2012; S/C ;;
25/7/2012; S/C ;;
26/7/2012; S/C ;;
27/7/2012; S/C ;;
30/7/2012; S/C ;;
31/7/2012; S/C ;;
1/8/2012; S/C ;;
2/8/2012; S/C ;;
3/8/2012; S/C ;;
6/8/2012; S/C ;;
7/8/2012; S/C ;;
8/8/2012; S/C ;;
9/8/2012; S/C ;;
10/8/2012; S/C ;;
13/8/2012; S/C ;;
14/8/2012; S/C ;;
15/8/2012; S/C ;;
16/8/2012; S/C ;;
17/8/2012; S/C ;;
21/8/2012; S/C ;;
22/8/2012; S/C ;;
23/8/2012; S/C ;;
24/8/2012; S/C ;;
27/8/2012; S/C ;;
28/8/2012; S/C ;;
29/8/2012; S/C ;;
30/8/2012; S/C ;;
31/8/2012; S/C ;;
3/9/2012; S/C ;;
4/9/2012; S/C ;;
5/9/2012; S/C ;;
6/9/2012; S/C ;;
7/9/2012; S/C ;;
10/9/2012; S/C ;;
11/9/2012; S/C ;;
12/9/2012; S/C ;;
13/9/2012; S/C ;;
14/9/2012; S/C ;;
17/9/2012; S/C ;;
18/9/2012; S/C ;;
19/9/2012; S/C ;;
20/9/2012; S/C ;;
21/9/2012; S/C ;;
25/9/2012; S/C ;;
26/9/2012; S/C ;;
27/9/2012; S/C ;;
28/9/2012; S/C ;;
1/10/2012; S/C ;;
2/10/2012; S/C ;;
3/10/2012; S/C ;;
4/10/2012; S/C ;;
5/10/2012; S/C ;;
9/10/2012; S/C ;;
10/10/2012; S/C ;;
11/10/2012; S/C ;;
12/10/2012; S/C ;;
15/10/2012; S/C ;;
16/10/2012; S/C ;;
17/10/2012; S/C ;;
18/10/2012; S/C ;;
19/10/2012; S/C ;;
22/10/2012; S/C ;;
23/10/2012; S/C ;;
24/10/2012; S/C ;;
25/10/2012; S/C ;;
26/10/2012; S/C ;;
29/10/2012; S/C ;;
30/10/2012; S/C ;;
31/10/2012; S/C ;;
1/11/2012; S/C ;;
2/11/2012; S/C ;;
5/11/2012; S/C ;;
6/11/2012; S/C ;;
7/11/2012; S/C ;;
8/11/2012; S/C ;;
9/11/2012; S/C ;;
12/11/2012; S/C ;;
13/11/2012; S/C ;;
14/11/2012; S/C ;;
15/11/2012; S/C ;;
16/11/2012; S/C ;;
19/11/2012; S/C ;;
20/11/2012; S/C ;;
21/11/2012; S/C ;;
22/11/2012; S/C ;;
23/11/2012; S/C ;;
27/11/2012; S/C ;;
28/11/2012; S/C ;;
29/11/2012; S/C ;;
30/11/2012; S/C ;;
3/12/2012; S/C ;;
4/12/2012; S/C ;;
5/12/2012; S/C ;;
6/12/2012; S/C ;;
7/12/2012; S/C ;;
10/12/2012; S/C ;;
11/12/2012; S/C ;;
12/12/2012; S/C ;;
13/12/2012; S/C ;;
14/12/2012; S/C ;;
17/12/2012; S/C ;;
18/12/2012; S/C ;;
19/12/2012; S/C ;;
20/12/2012; S/C ;;
21/12/2012; S/C ;;
26/12/2012; S/C ;;
27/12/2012; S/C ;;
28/12/2012; S/C ;;
2/1/2013; S/C ;;
3/1/2013; S/C ;;
4/1/2013; S/C ;;
7/1/2013; S/C ;;
8/1/2013; S/C ;;
9/1/2013; S/C ;;
10/1/2013; S/C ;;
11/1/2013; S/C ;;
14/1/2013; S/C ;;
15/1/2013; S/C ;;
16/1/2013; S/C ;;
17/1/2013; S/C ;;
18/1/2013; S/C ;;
21/1/2013; S/C ;;
22/1/2013; S/C ;;
23/1/2013; S/C ;;
24/1/2013; S/C ;;
25/1/2013; S/C ;;
28/1/2013; S/C ;;
29/1/2013; S/C ;;
30/1/2013; S/C ;;
1/2/2013; S/C ;;
4/2/2013; S/C ;;
5/2/2013; S/C ;;
6/2/2013; S/C ;;
7/2/2013; S/C ;;
8/2/2013; S/C ;;
13/2/2013; S/C ;;
14/2/2013; S/C ;;
15/2/2013; S/C ;;
18/2/2013; S/C ;;
19/2/2013; S/C ;;
21/2/2013; S/C ;;
22/2/2013; S/C ;;
25/2/2013; S/C ;;
26/2/2013; S/C ;;
27/2/2013; S/C ;;
28/2/2013; S/C ;;
1/3/2013; S/C ;;
4/3/2013; S/C ;;
5/3/2013; S/C ;;
6/3/2013; S/C ;;
7/3/2013; S/C ;;
8/3/2013; S/C ;;
11/3/2013; S/C ;;
12/3/2013; S/C ;;
13/3/2013; S/C ;;
14/3/2013; S/C ;;
15/3/2013; S/C ;;
18/3/2013; S/C ;;
19/3/2013; S/C ;;
20/3/2013; S/C ;;
21/3/2013; S/C ;;
22/3/2013; S/C ;;
25/3/2013; S/C ;;
26/3/2013; S/C ;;
27/3/2013; S/C ;;
3/4/2013; S/C ;;
4/4/2013; S/C ;;
5/4/2013; S/C ;;
8/4/2013; S/C ;;
9/4/2013; S/C ;;
10/4/2013; S/C ;;
11/4/2013; S/C ;;
12/4/2013; S/C ;;
15/4/2013; S/C ;;
16/4/2013; S/C ;;
17/4/2013; S/C ;;
18/4/2013; S/C ;;
19/4/2013; S/C ;;
22/4/2013; S/C ;;
23/4/2013; S/C ;;
24/4/2013; S/C ;;
25/4/2013; S/C ;;
26/4/2013; S/C ;;
29/4/2013; S/C ;;
30/4/2013; S/C ;;
2/5/2013; S/C ;;
3/5/2013; S/C ;;
6/5/2013; S/C ;;
7/5/2013; S/C ;;
8/5/2013; S/C ;;
9/5/2013; S/C ;;
10/5/2013; S/C ;;
13/5/2013; S/C ;;
14/5/2013; S/C ;;
15/5/2013; S/C ;;
16/5/2013; S/C ;;
17/5/2013; S/C ;;
20/5/2013; S/C ;;
21/5/2013; S/C ;;
22/5/2013; S/C ;;
23/5/2013; S/C ;;
24/5/2013; S/C ;;
27/5/2013; S/C ;;
28/5/2013; S/C ;;
29/5/2013; S/C ;;
30/5/2013; S/C ;;
31/5/2013; S/C ;;
3/6/2013; S/C ;;
4/6/2013; S/C ;;
5/6/2013; S/C ;;
6/6/2013; S/C ;;
7/6/2013; S/C ;;
10/6/2013; S/C ;;
11/6/2013; S/C ;;
12/6/2013; S/C ;;
13/6/2013; S/C ;;
14/6/2013; S/C ;;
17/6/2013; S/C ;;
18/6/2013; S/C ;;
19/6/2013; S/C ;;
24/6/2013; S/C ;;
25/6/2013; $ 2.500,00 ;;
26/6/2013; S/C ;;
27/6/2013; $ 2.400,00 ;;
28/6/2013; S/C ;;
1/7/2013; S/C ;;
2/7/2013; $ 2.400,00 ;;
3/7/2013; S/C ;;
4/7/2013; S/C ;;
5/7/2013; S/C ;;
8/7/2013; S/C ;;
10/7/2013; S/C ;;
11/7/2013; S/C ;;
12/7/2013; S/C ;;
15/7/2013; S/C ;;
16/7/2013; S/C ;;
17/7/2013; S/C ;;
18/7/2013; S/C ;;
19/7/2013; S/C ;;
22/7/2013; S/C ;;
23/7/2013; S/C ;;
24/7/2013; S/C ;;
25/7/2013; S/C ;;
26/7/2013; S/C ;;
29/7/2013; S/C ;;
30/7/2013; S/C ;;
31/7/2013; S/C ;;
1/8/2013; S/C ;;
2/8/2013; S/C ;;
5/8/2013; S/C ;;
6/8/2013; S/C ;;
7/8/2013; S/C ;;
8/8/2013; S/C ;;
9/8/2013; S/C ;;
12/8/2013; S/C ;;
13/8/2013; S/C ;;
14/8/2013; S/C ;;
15/8/2013; S/C ;;
16/8/2013; S/C ;;
20/8/2013; S/C ;;
21/8/2013; S/C ;;
22/8/2013; S/C ;;
23/8/2013; S/C ;;
26/8/2013; S/C ;;
27/8/2013; S/C ;;
28/8/2013; S/C ;;
29/8/2013; S/C ;;
30/8/2013; S/C ;;
2/9/2013; S/C ;;
3/9/2013; S/C ;;
4/9/2013; S/C ;;
5/9/2013; S/C ;;
6/9/2013; S/C ;;
9/9/2013; S/C ;;
10/9/2013; S/C ;;
11/9/2013; S/C ;;
12/9/2013; S/C ;;
13/9/2013; S/C ;;
16/9/2013; S/C ;;
17/9/2013; S/C ;;
18/9/2013; S/C ;;
19/9/2013; S/C ;;
20/9/2013; S/C ;;
23/9/2013; S/C ;;
24/9/2013; S/C ;;
25/9/2013; S/C ;;
26/9/2013; S/C ;;
27/9/2013; S/C ;;
30/9/2013; S/C ;;
1/10/2013; S/C ;;
2/10/2013; S/C ;;
3/10/2013; S/C ;;
4/10/2013; S/C ;;
8/10/2013; S/C ;;
9/10/2013; S/C ;;
10/10/2013; S/C ;;
11/10/2013; S/C ;;
15/10/2013; S/C ;;
16/10/2013; S/C ;;
17/10/2013; S/C ;;
18/10/2013; S/C ;;
21/10/2013; S/C ;;
22/10/2013; S/C ;;
23/10/2013; S/C ;;
24/10/2013; S/C ;;
25/10/2013; S/C ;;
28/10/2013; S/C ;;
29/10/2013; S/C ;;
30/10/2013; S/C ;;
31/10/2013; S/C ;;
1/11/2013; S/C ;;
4/11/2013; S/C ;;
5/11/2013; S/C ;;
6/11/2013; S/C ;;
7/11/2013; S/C ;;
8/11/2013; S/C ;;
11/11/2013; S/C ;;
12/11/2013; S/C ;;
13/11/2013; S/C ;;
14/11/2013; S/C ;;
15/11/2013; $ 1.370,00 ;;
18/11/2013; $ 1.360,00 ;;
19/11/2013; $ 1.310,00 ;;
20/11/2013; $ 1.310,00 ;;
21/11/2013; $ 1.324,00 ;;
22/11/2013; $ 1.323,00 ;;
26/11/2013; S/C ;;
27/11/2013; S/C ;;
28/11/2013; S/C ;;
29/11/2013; $ 1.340,00 ;;
2/12/2013; $ 1.345,00 ;;
3/12/2013; $ 1.370,00 ;;
4/12/2013; $ 1.370,00 ;;
5/12/2013; $ 1.380,00 ;;
6/12/2013; $ 1.380,00 ;;
9/12/2013; $ 1.380,00 ;;
10/12/2013; $ 1.390,00 ;;
11/12/2013; $ 1.400,00 ;;
12/12/2013; $ 1.400,00 ;;
13/12/2013; $ 1.400,00 ;;
16/12/2013; $ 1.400,00 ;;
17/12/2013; $ 1.405,00 ;;
18/12/2013; $ 1.420,00 ;;
19/12/2013; $ 1.450,00 ;;
20/12/2013; S/C ;;
23/12/2013; S/C ;;
26/12/2013; S/C ;;
27/12/2013; S/C ;;
30/12/2013; $ 1.450,00 ;;
2/1/2014; S/C ;;
3/1/2014; $ 1.450,00 ;;
6/1/2014; $ 1.450,00 ;;
7/1/2014; $ 1.450,00 ;;
8/1/2014; $ 1.450,00 ;;
9/1/2014; $ 1.450,00 ;;
10/1/2014; $ 1.450,00 ;;
13/1/2014; S/C ;;
14/1/2014; $ 1.450,00 ;;
15/1/2014; $ 1.450,00 ;;
16/1/2014; $ 1.450,00 ;;
17/1/2014; $ 1.450,00 ;;
20/1/2014; $ 1.450,00 ;;
21/1/2014; $ 1.500,00 ;;
22/1/2014; $ 1.580,00 ;;
23/1/2014; $ 1.600,00 ;;
24/1/2014; $ 1.600,00 ;;
27/1/2014; S/C ;;
28/1/2014; $ 1.650,00 ;;
29/1/2014; $ 1.700,00 ;;
30/1/2014; $ 1.700,00 ;;
31/1/2014; $ 1.790,00 ;;
3/2/2014; $ 1.790,00 ;;
4/2/2014; $ 1.770,00 ;;
5/2/2014; $ 1.760,00 ;;
6/2/2014; $ 1.760,00 ;;
7/2/2014; $ 1.760,00 ;;
10/2/2014; $ 1.790,00 ;;
11/2/2014; $ 1.810,00 ;;
12/2/2014; $ 1.795,00 ;;
13/2/2014; $ 1.750,00 ;;
14/2/2014; $ 1.750,00 ;;
17/2/2014; $ 1.750,00 ;;
18/2/2014; $ 1.750,00 ;;
19/2/2014; $ 1.750,00 ;;
20/2/2014; $ 1.745,00 ;;
21/2/2014; $ 1.750,00 ;;
24/2/2014; $ 1.740,00 ;;
25/2/2014; $ 1.745,00 ;;
26/2/2014; $ 1.747,00 ;;
27/2/2014; $ 1.747,00 ;;
28/2/2014; $ 1.747,00 ;;
5/3/2014; $ 1.750,00 ;;
6/3/2014; $ 1.800,00 ;;
7/3/2014; $ 1.800,00 ;;
10/3/2014; $ 1.790,00 ;;
11/3/2014; $ 1.796,00 ;;
12/3/2014; $ 1.803,00 ;;
13/3/2014; $ 1.800,00 ;;
14/3/2014; $ 1.800,00 ;;
17/3/2014; $ 1.800,00 ;;
18/3/2014; $ 1.800,00 ;;
19/3/2014; $ 1.800,00 ;;
20/3/2014; $ 1.800,00 ;;
21/3/2014; $ 1.800,00 ;;
25/3/2014; S/C ;;
26/3/2014; S/C ;;
27/3/2014; S/C ;;
28/3/2014; S/C ;;
31/3/2014; S/C ;;
1/4/2014; S/C ;;
3/4/2014; S/C ;;
4/4/2014; S/C ;;
7/4/2014; S/C ;;
8/4/2014; S/C ;;
9/4/2014; S/C ;;
10/4/2014; S/C ;;
11/4/2014; S/C ;;
14/4/2014; S/C ;;
15/4/2014; S/C ;;
16/4/2014; S/C ;;
21/4/2014; S/C ;;
22/4/2014; S/C ;;
23/4/2014; S/C ;;
24/4/2014; S/C ;;
25/4/2014; S/C ;;
28/4/2014; S/C ;;
29/4/2014; S/C ;;
30/4/2014; S/C ;;
5/5/2014; S/C ;;
6/5/2014; S/C ;;
7/5/2014; S/C ;;
8/5/2014; S/C ;;
9/5/2014; S/C ;;
12/5/2014; S/C ;;
13/5/2014; S/C ;;
14/5/2014; S/C ;;
15/5/2014; S/C ;;
16/5/2014; S/C ;;
19/5/2014; S/C ;;
20/5/2014; S/C ;;
21/5/2014; S/C ;;
22/5/2014; S/C ;;
23/5/2014; S/C ;;
26/5/2014; S/C ;;
27/5/2014; S/C ;;
28/5/2014; S/C ;;
29/5/2014; S/C ;;
30/5/2014; S/C ;;
2/6/2014; S/C ;;
3/6/2014; S/C ;;
4/6/2014; S/C ;;
5/6/2014; S/C ;;
6/6/2014; S/C ;;
9/6/2014; S/C ;;
10/6/2014; S/C ;;
11/6/2014; S/C ;;
12/6/2014; S/C ;;
13/6/2014; S/C ;;
16/6/2014; S/C ;;
17/6/2014; S/C ;;
18/6/2014; S/C ;;
19/6/2014; S/C ;;
23/6/2014; S/C ;;
24/6/2014; S/C ;;
25/6/2014; S/C ;;
26/6/2014; S/C ;;
27/6/2014; S/C ;;
30/6/2014; S/C ;;
1/7/2014; S/C ;;
2/7/2014; S/C ;;
3/7/2014; S/C ;;
4/7/2014; S/C ;;
7/7/2014; S/C ;;
8/7/2014; S/C ;;
10/7/2014; S/C ;;
11/7/2014; S/C ;;
14/7/2014; S/C ;;
15/7/2014; S/C ;;
16/7/2014; S/C ;;
17/7/2014; S/C ;;
18/7/2014; S/C ;;
21/7/2014; S/C ;;
22/7/2014; S/C ;;
23/7/2014; S/C ;;
24/7/2014; S/C ;;
25/7/2014; S/C ;;
28/7/2014; S/C ;;
29/7/2014; S/C ;;
30/7/2014; S/C ;;
31/7/2014; S/C ;;
1/8/2014; S/C ;;
4/8/2014; S/C ;;
5/8/2014; S/C ;;
6/8/2014; S/C ;;
7/8/2014; S/C ;;
8/8/2014; S/C ;;
11/8/2014; S/C ;;
12/8/2014; S/C ;;
13/8/2014; S/C ;;
14/8/2014; S/C ;;
15/8/2014; S/C ;;
19/8/2014; S/C ;;
20/8/2014; S/C ;;
21/8/2014; S/C ;;
22/8/2014; S/C ;;
25/8/2014; S/C ;;
26/8/2014; S/C ;;
27/8/2014; S/C ;;
28/8/2014; S/C ;;
29/8/2014; S/C ;;
1/9/2014; S/C ;;
2/9/2014; S/C ;;
3/9/2014; S/C ;;
4/9/2014; S/C ;;
5/9/2014; S/C ;;
8/9/2014; S/C ;;
9/9/2014; S/C ;;
10/9/2014; S/C ;;
11/9/2014; S/C ;;
12/9/2014; S/C ;;
15/9/2014; S/C ;;
16/9/2014; S/C ;;
17/9/2014; S/C ;;
18/9/2014; S/C ;;
19/9/2014; S/C ;;
22/9/2014; S/C ;;
23/9/2014; S/C ;;
24/9/2014; S/C ;;
25/9/2014; S/C ;;
26/9/2014; S/C ;;
29/9/2014; S/C ;;
30/9/2014; S/C ;;
1/10/2014; S/C ;;
2/10/2014; S/C ;;
3/10/2014; S/C ;;
6/10/2014; S/C ;;
8/10/2014; S/C ;;
9/10/2014; S/C ;;
10/10/2014; S/C ;;
14/10/2014; S/C ;;
15/10/2014; S/C ;;
16/10/2014; S/C ;;
17/10/2014; S/C ;;
20/10/2014; S/C ;;
21/10/2014; $ 1.200,00 ;;
22/10/2014; $ 1.120,00 ;;
23/10/2014; $ 1.100,00 ;;
24/10/2014; $ 1.100,00 ;;
27/10/2014; $ 1.100,00 ;;
28/10/2014; $ 1.100,00 ;;
29/10/2014; S/C ;;
30/10/2014; S/C ;;
31/10/2014; S/C ;;
3/11/2014; $ 1.100,00 ;;
4/11/2014; S/C ;;
5/11/2014; S/C ;;
6/11/2014; $ 1.100,00 ;;
7/11/2014; $ 1.100,00 ;;
10/11/2014; $ 1.100,00 ;;
11/11/2014; $ 1.100,00 ;;
12/11/2014; S/C ;;
13/11/2014; $ 1.110,00 ;;
14/11/2014; S/C ;;
17/11/2014; S/C ;;
18/11/2014; S/C ;;
19/11/2014; S/C ;;
20/11/2014; S/C ;;
21/11/2014; S/C ;;
25/11/2014; S/C ;;
26/11/2014; S/C ;;
27/11/2014; S/C ;;
28/11/2014; S/C ;;
1/12/2014; S/C ;;
2/12/2014; S/C ;;
3/12/2014; S/C ;;
4/12/2014; S/C ;;
5/12/2014; S/C ;;
9/12/2014; S/C ;;
10/12/2014; S/C ;;
11/12/2014; $ 1.000,00 ;;
12/12/2014; $ 1.000,00 ;;
15/12/2014; S/C ;;
16/12/2014; S/C ;;
17/12/2014; S/C ;;
18/12/2014; S/C ;;
19/12/2014; S/C ;;
22/12/2014; S/C ;;
23/12/2014; S/C ;;
29/12/2014; S/C ;;
30/12/2014; S/C ;;
2/1/2015; S/C ;;
5/1/2015; S/C ;;
6/1/2015; S/C ;;
7/1/2015; S/C ;;
8/1/2015; S/C ;;
9/1/2015; S/C ;;
12/1/2015; S/C ;;
13/1/2015; S/C ;;
14/1/2015; S/C ;;
15/1/2015; S/C ;;
16/1/2015; S/C ;;
19/1/2015; S/C ;;
20/1/2015; S/C ;;
21/1/2015; S/C ;;
22/1/2015; S/C ;;
23/1/2015; S/C ;;
26/1/2015; S/C ;;
27/1/2015; S/C ;;
28/1/2015; S/C ;;
29/1/2015; S/C ;;
30/1/2015; S/C ;;
2/2/2015; S/C ;;
3/2/2015; S/C ;;
4/2/2015; S/C ;;
5/2/2015; S/C ;;
6/2/2015; S/C ;;
9/2/2015; S/C ;;
10/2/2015; S/C ;;
11/2/2015; S/C ;;
12/2/2015; S/C ;;
13/2/2015; S/C ;;
18/2/2015; S/C ;;
19/2/2015; S/C ;;
20/2/2015; S/C ;;
23/2/2015; S/C ;;
24/2/2015; S/C ;;
25/2/2015; S/C ;;
26/2/2015; S/C ;;
27/2/2015; S/C ;;
2/3/2015; S/C ;;
3/3/2015; S/C ;;
4/3/2015; S/C ;;
5/3/2015; S/C ;;
6/3/2015; S/C ;;
9/3/2015; S/C ;;
10/3/2015; S/C ;;
11/3/2015; S/C ;;
12/3/2015; S/C ;;
13/3/2015; S/C ;;
16/3/2015; S/C ;;
17/3/2015; S/C ;;
18/3/2015; S/C ;;
19/3/2015; S/C ;;
20/3/2015; S/C ;;
25/3/2015; S/C ;;
26/3/2015; S/C ;;
27/3/2015; S/C ;;
30/3/2015; $ 860,00 ;;
31/3/2015; $ 900,00 ;;
1/4/2015; S/C ;;
6/4/2015; $ 900,00 ;;
7/4/2015; $ 900,00 ;;
8/4/2015; $ 900,00 ;;
9/4/2015; S/C ;;
10/4/2015; S/C ;;
13/4/2015; S/C ;;
14/4/2015; S/C ;;
15/4/2015; S/C ;;
16/4/2015; S/C ;;
17/4/2015; S/C ;;
20/4/2015; S/C ;;
21/4/2015; S/C ;;
22/4/2015; S/C ;;
23/4/2015; S/C ;;
24/4/2015; S/C ;;
27/4/2015; S/C ;;
28/4/2015; S/C ;;
29/4/2015; S/C ;;
30/4/2015; S/C ;;
4/5/2015; $ 960,00 ;;
5/5/2015; $ 970,00 ;;
6/5/2015; $ 970,00 ;;
7/5/2015; $ 970,00 ;;
8/5/2015; $ 970,00 ;;
11/5/2015; $ 970,00 ;;
12/5/2015; $ 970,00 ;;
13/5/2015; $ 970,00 ;;
14/5/2015; $ 970,00 ;;
15/5/2015; $ 970,00 ;;
18/5/2015; $ 990,00 ;;
19/5/2015; S/C ;;
20/5/2015; S/C ;;
21/5/2015; S/C ;;
22/5/2015; S/C ;;
26/5/2015; S/C ;;
27/5/2015; S/C ;;
28/5/2015; S/C ;;
29/5/2015; S/C ;;
1/6/2015; S/C ;;
2/6/2015; $ 985,00 ;;
3/6/2015; $ 988,00 ;;
4/6/2015; S/C ;;
5/6/2015; S/C ;;
8/6/2015; $ 995,00 ;;
9/6/2015; $ 995,00 ;;
10/6/2015; $ 995,00 ;;
11/6/2015; $ 995,00 ;;
12/6/2015; $ 970,00 ;;
15/6/2015; S/C ;;
16/6/2015; $ 980,00 ;;
17/6/2015; $ 970,00 ;;
18/6/2015; $ 950,00 ;;
19/6/2015; $ 950,00 ;;
22/6/2015; $ 950,00 ;;
23/6/2015; $ 949,00 ;;
24/6/2015; S/C ;;
25/6/2015; S/C ;;
26/6/2015; S/C ;;
29/6/2015; $ 960,00 ;;
30/6/2015; S/C ;;
1/7/2015; S/C ;;
2/7/2015; S/C ;;
3/7/2015; S/C ;;
6/7/2015; S/C ;;
7/7/2015; S/C ;;
8/7/2015; S/C ;;
10/7/2015; S/C ;;
13/7/2015; S/C ;;
14/7/2015; S/C ;;
15/7/2015; S/C ;;
16/7/2015; S/C ;;
17/7/2015; S/C ;;
20/7/2015; $ 980,00 ;;
21/7/2015; S/C ;;
22/7/2015; $ 980,00 ;;
23/7/2015; $ 980,00 ;;
24/7/2015; S/C ;;
27/7/2015; S/C ;;
28/7/2015; S/C ;;
29/7/2015; S/C ;;
30/7/2015; S/C ;;
31/7/2015; S/C ;;
3/8/2015; S/C ;;
4/8/2015; S/C ;;
5/8/2015; $ 1.000,00 ;;
6/8/2015; S/C ;;
7/8/2015; $ 1.000,00 ;;
10/8/2015; S/C ;;
11/8/2015; S/C ;;
12/8/2015; S/C ;;
13/8/2015; S/C ;;
14/8/2015; S/C ;;
18/8/2015; S/C ;;
19/8/2015; S/C ;;
20/8/2015; S/C ;;
21/8/2015; S/C ;;
24/8/2015; S/C ;;
25/8/2015; S/C ;;
26/8/2015; S/C ;;
27/8/2015; S/C ;;
28/8/2015; S/C ;;
31/8/2015; $ 1.025,00 ;;
1/9/2015; $ 1.025,00 ;;
2/9/2015; $ 1.050,00 ;;
3/9/2015; $ 1.050,00 ;;
4/9/2015; $ 1.050,00 ;;
7/9/2015; $ 1.020,00 ;;
8/9/2015; $ 1.010,00 ;;
9/9/2015; $ 1.000,00 ;;
10/9/2015; $ 1.000,00 ;;
11/9/2015; $ 1.000,00 ;;
14/9/2015; $ 1.000,00 ;;
15/9/2015; $ 1.000,00 ;;
16/9/2015; $ 1.000,00 ;;
17/9/2015; $ 990,00 ;;
18/9/2015; S/C ;;
21/9/2015; $ 1.000,00 ;;
22/9/2015; $ 1.000,00 ;;
23/9/2015; $ 1.000,00 ;;
24/9/2015; $ 1.000,00 ;;
25/9/2015; $ 1.000,00 ;;
28/9/2015; $ 1.000,00 ;;
29/9/2015; $ 1.000,00 ;;
30/9/2015; $ 1.000,00 ;;
1/10/2015; $ 1.000,00 ;;
2/10/2015; $ 1.000,00 ;;
5/10/2015; $ 1.000,00 ;;
6/10/2015; $ 1.000,00 ;;
7/10/2015; S/C ;;
8/10/2015; $ 1.000,00 ;;
9/10/2015; $ 1.000,00 ;;
13/10/2015; $ 1.000,00 ;;
14/10/2015; $ 1.010,00 ;;
15/10/2015; $ 1.010,00 ;;
16/10/2015; $ 1.010,00 ;;
19/10/2015; $ 1.005,00 ;;
20/10/2015; $ 1.000,00 ;;
21/10/2015; $ 1.000,00 ;;
22/10/2015; $ 1.010,00 ;;
23/10/2015; $ 1.010,00 ;;
26/10/2015; $ 1.000,00 ;;
27/10/2015; $ 1.030,00 ;;
28/10/2015; $ 1.030,00 ;;
29/10/2015; $ 1.030,00 ;;
30/10/2015; $ 1.150,00 ;;
2/11/2015; $ 1.100,00 ;;
3/11/2015; $ 1.100,00 ;;
4/11/2015; S/C ;;
5/11/2015; $ 1.200,00 ;;
9/11/2015; $ 1.300,00 ;;
10/11/2015; $ 1.300,00 ;;
11/11/2015; $ 1.300,00 ;;
12/11/2015; $ 1.300,00 ;;
13/11/2015; $ 1.250,00 ;;
16/11/2015; $ 1.300,00 ;;
17/11/2015; $ 1.280,00 ;;
18/11/2015; $ 1.290,00 ;;
19/11/2015; $ 1.300,00 ;;
20/11/2015; $ 1.300,00 ;;
23/11/2015; $ 1.300,00 ;;
24/11/2015; $ 1.300,00 ;;
25/11/2015; $ 1.300,00 ;;
26/11/2015; S/C ;;
30/11/2015; S/C ;;
1/12/2015; S/C ;;
2/12/2015; S/C ;;
3/12/2015; S/C ;;
4/12/2015; S/C ;;
9/12/2015; S/C ;;
10/12/2015; S/C ;;
11/12/2015; S/C ;;
14/12/2015; S/C ;;
15/12/2015; S/C ;;
16/12/2015; S/C ;;
17/12/2015; $ 1.800,00 ;;
18/12/2015; $ 1.800,00 ;;
21/12/2015; $ 1.750,00 ;;
22/12/2015; $ 1.650,00 ;;
23/12/2015; $ 1.650,00 ;;
28/12/2015; $ 1.700,00 ;;
29/12/2015; $ 1.740,00 ;;
30/12/2015; $ 1.700,00 ;;
4/1/2016; $ 1.710,00 ;;
5/1/2016; $ 1.710,00 ;;
6/1/2016; $ 1.750,00 ;;
7/1/2016; $ 1.800,00 ;;
8/1/2016; $ 1.810,00 ;;
11/1/2016; $ 1.825,00 ;;
12/1/2016; $ 1.850,00 ;;
13/1/2016; $ 1.850,00 ;;
14/1/2016; $ 1.850,00 ;;
15/1/2016; $ 1.850,00 ;;
18/1/2016; $ 1.850,00 ;;
19/1/2016; $ 1.820,00 ;;
20/1/2016; $ 1.850,00 ;;
21/1/2016; $ 1.850,00 ;;
22/1/2016; $ 1.850,00 ;;
25/1/2016; $ 1.850,00 ;;
26/1/2016; $ 1.850,00 ;;
27/1/2016; $ 1.860,00 ;;
28/1/2016; $ 1.850,00 ;;
29/1/2016; $ 1.850,00 ;;
1/2/2016; S/C ;;
2/2/2016; $ 1.920,00 ;;
3/2/2016; $ 1.930,00 ;;
4/2/2016; $ 1.950,00 ;;
5/2/2016; S/C ;;
10/2/2016; S/C ;;
11/2/2016; S/C ;;
12/2/2016; S/C ;;
15/2/2016; S/C ;;
16/2/2016; S/C ;;
17/2/2016; S/C ;;
18/2/2016; S/C ;;
19/2/2016; S/C ;;
22/2/2016; $ 1.850,00 ;;
23/2/2016; $ 1.900,00 ;;
24/2/2016; S/C ;;
25/2/2016; S/C ;;
26/2/2016; S/C ;;
29/2/2016; S/C ;;
1/3/2016; $ 2.000,00 ;;
2/3/2016; $ 2.000,00 ;;
3/3/2016; S/C ;;
4/3/2016; S/C ;;
7/3/2016; S/C ;;
8/3/2016; S/C ;;
9/3/2016; S/C ;;
10/3/2016; S/C ;;
11/3/2016; $ 2.030,00 ;;
14/3/2016; $ 1.985,00 ;;
15/3/2016; $ 1.950,00 ;;
16/3/2016; $ 1.950,00 ;;
17/3/2016; $ 1.950,00 ;;
18/3/2016; $ 1.950,00 ;;
21/3/2016; S/C ;;
22/3/2016; S/C ;;
23/3/2016; S/C ;;
28/3/2016; S/C ;;
29/3/2016; S/C ;;
30/3/2016; S/C ;;
31/3/2016; $ 2.050,00 ;;
1/4/2016; $ 2.050,00 ;;
4/4/2016; S/C ;;
5/4/2016; $ 2.100,00 ;;
6/4/2016; $ 2.110,00 ;;
7/4/2016; $ 2.100,00 ;;
8/4/2016; $ 2.100,00 ;;
11/4/2016; $ 2.100,00 ;;
12/4/2016; $ 2.100,00 ;;
